05.04.2022 05:49:41.228,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
05.04.2022 05:49:42.315,5.528998,Whitehair,-,4,Whitehair rips the - off the hanger,-0.00699999998509884,0.00699999998509884,0,-0.00769999998360872,0.00769999998360872,0,NAN,
05.04.2022 05:49:43.333,6.547316,Whitehair,Whitehair,17,Whitehair expels agent from the room,-0.0665800023534894,0.0665800023534894,-0.0600000023841858,-0.0732380025888384,0.0732380025888384,-0.0660000026226044,NAN,
05.04.2022 05:49:44.365,7.579154,Whitehair,Whitehair,32,Whitehair declines the - offered by agent,-0.103916802815712,0.0639168022196651,-0.0576000022530556,-0.114308483097283,0.0703084824416316,-0.0633600024783611,NAN,
05.04.2022 05:49:45.755,8.969275,Whitehair,Whitehair,17,Whitehair expels agent from the room,-0.157681796783198,0.120081796318281,-0.114144004364729,-0.173449976461517,0.13208997595011,-0.125558404801202,NAN,
05.04.2022 05:49:47.606,10.82057,Whitehair,Whitehair,24,Whitehair shows middle finger to agent,-0.173951343168568,0.110479341957759,-0.119719684812973,-0.191346477485424,0.121527276153535,-0.13169165329427,NAN,
05.04.2022 05:49:48.647,11.86164,Whitehair,Whitehair,28,Whitehair ruffles agent's hair,-0.180472316402366,0.108269755085678,-0.131325291051232,-0.198519548042603,0.119096730594246,-0.144457820156355,NAN,
05.04.2022 05:49:49.679,12.89296,Whitehair,Whitehair,28,Whitehair ruffles agent's hair,-0.186862870169546,0.106104359951698,-0.142698785161267,-0.2055491571865,0.116714795946868,-0.156968663677393,NAN,
05.04.2022 05:49:50.715,13.92876,Whitehair,-,36,Whitehair enters the room,-0.186862870169546,0.106104359951698,-0.142698785161267,-0.2055491571865,0.116714795946868,-0.156968663677393,NAN,
05.04.2022 05:49:51.753,14.96723,Whitehair,Whitehair,17,Whitehair expels agent from the room,-0.235651099898043,0.159738100485809,-0.194136860095556,-0.259216209887847,0.17571191053439,-0.213550546105112,NAN,
05.04.2022 05:49:52.783,15.99757,Whitehair,Whitehair,16,Whitehair chases agent,-0.246225056059685,0.181348576311561,-0.206371385874042,-0.270847561665654,0.199483433942717,-0.227008524461447,NAN,
05.04.2022 05:49:53.812,17.02648,Whitehair,Whitehair,28,Whitehair ruffles agent's hair,-0.251300555014122,0.177721604731284,-0.216243958065256,-0.276430610515535,0.195493765204412,-0.237868353871781,NAN,
05.04.2022 05:49:54.852,18.0658,Whitehair,-,36,Whitehair enters the room,-0.251300555014122,0.177721604731284,-0.216243958065256,-0.276430610515535,0.195493765204412,-0.237868353871781,NAN,
05.04.2022 05:49:55.881,19.09504,Whitehair,Whitehair,25,Whitehair makes a long nose at agent,-0.25378754950104,0.173944388597883,-0.216081518511985,-0.279166304451144,0.191338827457672,-0.237689670363184,NAN,
05.04.2022 05:49:56.911,20.12745,Whitehair,Whitehair,32,Whitehair declines the - offered by agent,-0.283636047965776,0.166986612950289,-0.207438257642711,-0.311999652762354,0.183685274245318,-0.228182083406982,NAN,
05.04.2022 05:49:57.939,21.15288,Whitehair,Whitehair,16,Whitehair chases agent,-0.292290606176108,0.188307148273141,-0.219140727511383,-0.321519666793719,0.207137863100455,-0.241054800262521,NAN,
05.04.2022 05:50:01.819,25.03257,Whitehair,-,6,Whitehair takes the -,-0.292290606176108,0.188307148273141,-0.219140727511383,-0.321519666793719,0.207137863100455,-0.241054800262521,NAN,
05.04.2022 05:50:02.833,26.04666,Whitehair,-,39,Whitehair leaves the room,-0.328753169823922,0.177008718927793,-0.205992283338228,-0.361628486806314,0.194709590820573,-0.226591511672051,NAN,
05.04.2022 05:50:03.852,27.0661,Whitehair,-,41,Whitehair ruffles his hair,-0.330465638151201,0.180238631786645,-0.20393236047415,-0.363512201966321,0.198262494965309,-0.224325596521565,NAN,
05.04.2022 05:50:04.882,28.09635,Whitehair,Whitehair,27,Whitehair points finger at agent,-0.32916098178005,0.179436245471723,-0.20189303683902,-0.362077079958055,0.197379870018896,-0.222082340522923,NAN,
05.04.2022 05:50:05.910,29.12422,Whitehair,Whitehair,15,Whitehair begs agent for forgiveness,-0.24941131970428,0.138670069123518,-0.129779451763143,-0.274352451674708,0.152537076035869,-0.142757396939457,NAN,
05.04.2022 05:50:06.924,30.13839,Whitehair,Whitehair,33,Whitehair ignores agent's greeting,-0.279434867363495,0.137123266395132,-0.164588274211309,-0.307378354099844,0.150835593034646,-0.18104710163244,NAN,
05.04.2022 05:50:07.946,31.1601,Whitehair,-,39,Whitehair leaves the room,-0.316668775370716,0.128895870084497,-0.154712977366222,-0.348335652907788,0.141785457092947,-0.170184275102844,NAN,
05.04.2022 05:50:08.971,32.18523,Whitehair,-,37,Whitehair crawls into the trash,-0.364501960280172,0.189873158140145,-0.143883069135018,-0.400952156308189,0.20886047395416,-0.15827137604852,NAN,
05.04.2022 05:50:09.996,33.21018,Whitehair,Whitehair,25,Whitehair makes a long nose at agent,-0.365856940697561,0.185974426470846,-0.144444238481832,-0.402442634767317,0.20457186911793,-0.158888662330016,NAN,
05.04.2022 05:50:11.030,34.24445,Whitehair,Whitehair,31,Whitehair takes - from agent,-0.324881230848406,0.210395194647115,-0.170110912347279,-0.357369353933246,0.231434714111826,-0.187122003582007,NAN,
05.04.2022 05:50:15.592,38.80572,Whitehair,Whitehair,30,Whitehair pushes agent into the trash,-0.372139543884213,0.258667528530814,-0.228203147493665,-0.409353498272634,0.284534281383895,-0.251023462243032,NAN,
05.04.2022 05:50:20.670,43.88372,Whitehair,-,7,Whitehair walks to the -,-0.372139543884213,0.258667528530814,-0.228203147493665,-0.409353498272634,0.284534281383895,-0.251023462243032,NAN,
05.04.2022 05:50:24.894,48.10813,Whitehair,-,4,Whitehair rips the - off the hanger,-0.375418148375017,0.26308085319206,-0.225921115984723,-0.412959963212518,0.289388938511266,-0.248513227583196,NAN,
05.04.2022 05:50:25.914,49.12814,Whitehair,-,4,Whitehair rips the - off the hanger,-0.378663966820424,0.267450044606036,-0.223661904791211,-0.416530363502466,0.29419504906664,-0.246028095270332,NAN,
