02.20.2022 08:02:49.917,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
02.20.2022 08:02:49.984,5.366443,Redhead,-,40,Redhead gets out of the trash,0.025,0.05,0,0.0275,0.055,0,NAN,
02.20.2022 08:02:53.576,8.958518,Redhead,Whitehair,31,Redhead takes - from agent,0.0542500011622906,0.0785000011324883,-0.0300000011920929,0.0596750012785196,0.0863500012457371,-0.0330000013113022,NAN,
02.20.2022 08:02:54.589,9.971789,Redhead,Whitehair,17,Redhead expels agent from the room,-0.00900500142097473,0.133790003261566,-0.0882000034332275,-0.00990550156307221,0.147169003587723,-0.0970200037765503,NAN,
02.20.2022 08:02:55.617,10.99939,Redhead,Whitehair,29,Redhead slaps agent into the face,-0.0387348525597036,0.150776303481066,-0.0855540032250881,-0.0426083378156739,0.165853933829173,-0.0941094035475969,NAN,
02.20.2022 08:02:56.636,12.01837,Redhead,Whitehair,17,Redhead expels agent from the room,-0.0964107636979561,0.201729727296909,-0.140420765211792,-0.106051840067752,0.2219027000266,-0.154462841732971,NAN,
02.20.2022 08:02:57.669,13.05194,Redhead,-,42,Redhead paces the floor,-0.0944466560168079,0.204712430068386,-0.13901655753875,-0.103891321618489,0.225183673075225,-0.152918213292625,NAN,
02.20.2022 08:02:58.701,14.0832,Redhead,-,35,Redhead brushed his hair,-0.0835021892935545,0.197665305662692,-0.137626391942647,-0.09185240822291,0.217431836228961,-0.151389031136912,NAN,
02.20.2022 08:02:59.724,15.10601,Redhead,Whitehair,26,Redhead pats agent on a shoulder,-0.0816671673583739,0.190688652502105,-0.138250128062317,-0.0898338840942113,0.209757517752315,-0.152075140868549,NAN,
02.20.2022 08:03:03.672,19.05466,Redhead,Whitehair,30,Redhead pushes agent into the trash,-0.14595046454855,0.240340444312462,-0.198572618070669,-0.160545511003405,0.264374488743709,-0.218429879877736,NAN,
02.20.2022 08:03:04.692,20.07398,Redhead,-,35,Redhead brushed his hair,-0.134490959732304,0.232937039759018,-0.196586891860373,-0.147940055705535,0.25623074373492,-0.21624558104641,NAN,
