02.15.2022 08:46:28.729,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
02.15.2022 08:46:35.106,45.89974,Redhead,Whitehair,20,Redhead flees from agent,-0.05,0.05,0.05,-0.055,0.055,0.055,NAN,
02.15.2022 08:46:36.126,46.91953,Redhead,Whitehair,21,Redhead greets agent,-0.0394999998435378,0.0505000000223517,0.0545000000670552,-0.0434499998278916,0.0555500000245869,0.0599500000737608,NAN,
02.15.2022 08:46:40.047,50.84156,Redhead,Whitehair,30,Redhead pushes agent into the trash,-0.106734998709485,0.109964997339174,-0.0193149986805767,-0.117408498580433,0.120961497073092,-0.0212464985486344,NAN,
02.15.2022 08:46:44.423,55.21651,Redhead,-,4,Redhead rips the - off the hanger,-0.112667648691584,0.115865347334495,-0.0191218486908928,-0.123934413560743,0.127451882067945,-0.021034033559982,NAN,
02.15.2022 08:46:49.163,59.95672,Redhead,-,7,Redhead walks to the -,-0.112667648691584,0.115865347334495,-0.0191218486908928,-0.123934413560743,0.127451882067945,-0.021034033559982,NAN,
02.15.2022 08:46:59.415,70.20887,Redhead,-,6,Redhead takes the -,-0.299465593904498,0.262540927101557,-0.0140285298559822,-0.329412153294948,0.288795019811713,-0.0154313828415804,NAN,
02.15.2022 08:47:09.494,80.28835,Redhead,-,4,Redhead rips the - off the hanger,-0.417173423685806,0.34205742459537,-0.011178313890045,-0.458890766054387,0.376263167054907,-0.0122961452790495,NAN,
