02.15.2022 08:50:22.139,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
02.15.2022 08:50:29.161,47.17134,Redhead,-,4,Redhead rips the - off the hanger,-0.00699999998509884,0.00699999998509884,0,-0.00769999998360872,0.00769999998360872,0,NAN,
02.15.2022 08:50:32.795,50.80472,Redhead,Whitehair,21,Redhead greets agent,0.00307000016480684,0.00793000001400709,0.00500000007450581,0.00337700018128753,0.0087230000154078,0.00550000008195639,NAN,
02.15.2022 08:50:33.807,51.81741,Redhead,Whitehair,19,Redhead shows fist to agent,-0.0180221003206342,0.02269210060018,-0.0101500005297363,-0.0198243103526977,0.024961310660198,-0.0111650005827099,NAN,
02.15.2022 08:50:34.826,52.83613,Redhead,Whitehair,33,Redhead ignores agent's greeting,-0.0573012168931133,0.0257844166818566,-0.0497440010985434,-0.0630313385824246,0.0283628583500422,-0.0547184012083978,NAN,
02.15.2022 08:50:38.979,56.98955,Redhead,Whitehair,30,Redhead pushes agent into the trash,-0.123290130586811,0.0869795048030504,-0.116261919888852,-0.135619143645492,0.0956774552833555,-0.127888111877737,NAN,
02.15.2022 08:50:45.457,63.46723,Redhead,-,6,Redhead takes the -,-0.169892723172911,0.0817607343074921,-0.109286204418331,-0.186881995490202,0.0899368077382413,-0.120214824860164,NAN,
02.15.2022 08:50:52.618,70.62832,Redhead,-,7,Redhead walks to the -,-0.271206015692633,0.14093148026506,-0.0945826197705851,-0.298326617261896,0.155024628291565,-0.104040881747644,NAN,
02.15.2022 08:51:05.200,83.21086,Redhead,-,4,Redhead rips the - off the hanger,-0.139184617931257,0.258362617977954,-0.077118420778896,-0.153103079724383,0.284198879775749,-0.0848302628567856,NAN,
02.15.2022 08:51:08.275,86.28573,Redhead,-,7,Redhead walks to the -,-0.140364844036573,0.263171201951486,-0.0755837641826427,-0.154401328440231,0.289488322146634,-0.083142140600907,NAN,
02.15.2022 08:51:09.698,87.70856,Redhead,-,7,Redhead walks to the -,-0.140364844036573,0.263171201951486,-0.0755837641826427,-0.154401328440231,0.289488322146634,-0.083142140600907,NAN,
02.15.2022 08:51:18.047,96.05807,Redhead,-,7,Redhead walks to the -,-0.0848955969179619,0.342518616807842,-0.0661883128195079,-0.0933851566097581,0.376770478488626,-0.0728071441014587,NAN,
02.15.2022 08:51:20.814,98.82481,Redhead,-,6,Redhead takes the -,-0.148952904042815,0.388542312847514,-0.061555131001045,-0.163848194447097,0.427396544132265,-0.0677106441011495,NAN,
02.15.2022 08:51:23.890,101.9003,Redhead,-,7,Redhead walks to the -,-0.178349889668619,0.45977713270831,-0.0543839583091337,-0.196184878635481,0.505754845979141,-0.0598223541400471,NAN,
