06.13.2022 05:53:06.244,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
06.13.2022 05:53:07.415,7.391733,Redhead,Whitehair,22,Redhead ignores agent,-0.0150000005960464,0,0,-0.0165000006556511,0,0,NAN,
06.13.2022 05:53:08.403,8.377766,Redhead,-,40,Redhead gets out of the trash,0.0107499994337559,0.05,0,0.0118249993771315,0.055,0,NAN,
06.13.2022 05:53:09.427,9.402446,Redhead,Whitehair,17,Redhead expels agent from the room,-0.0498950029420853,0.107000002264977,-0.0600000023841858,-0.0548845032362938,0.117700002491474,-0.0660000026226044,NAN,
06.13.2022 05:53:10.462,10.4377,Redhead,-,36,Redhead enters the room,-0.0498950029420853,0.107000002264977,-0.0600000023841858,-0.0548845032362938,0.117700002491474,-0.0660000026226044,NAN,
06.13.2022 05:53:11.503,11.47874,Redhead,Whitehair,29,Redhead slaps agent into the face,-0.0783981539864361,0.12479000254631,-0.0582000022411346,-0.0862379693850797,0.137269002800941,-0.0640200024652481,NAN,
06.13.2022 05:53:12.531,12.5067,Redhead,Whitehair,33,Redhead ignores agent's greeting,-0.115262228376296,0.123798402489287,-0.0958720027128458,-0.126788451213926,0.136178242738215,-0.10545920298413,NAN,
06.13.2022 05:53:13.542,13.51728,Redhead,Whitehair,20,Redhead flees from agent,-0.159499116957481,0.167608482364822,-0.0410784025772035,-0.17544902865323,0.184369330601305,-0.0451862428349238,NAN,
06.13.2022 05:53:14.570,14.54482,Redhead,Whitehair,22,Redhead ignores agent,-0.169714143854666,0.162580227694073,-0.0398460504509181,-0.186685558240132,0.17883825046348,-0.0438306554960099,NAN,
06.13.2022 05:53:15.600,15.57575,Redhead,-,37,Redhead crawls into the trash,-0.227834152795061,0.221199610757205,-0.037056826966854,-0.250617568074567,0.243319571832926,-0.0407625096635394,NAN,
06.13.2022 05:53:16.615,16.59035,Redhead,Whitehair,31,Redhead takes - from agent,-0.190999126747517,0.244563623362892,-0.0659451233057661,-0.210099039422269,0.269019985699181,-0.0725396356363427,NAN,
06.13.2022 05:53:17.643,17.61873,Redhead,Whitehair,26,Redhead pats agent on a shoulder,-0.188089135421778,0.237117987018314,-0.0672856721224865,-0.206898048963956,0.260829785720146,-0.0740142393347352,NAN,
06.13.2022 05:53:18.676,18.6515,Redhead,Whitehair,28,Redhead ruffles agent's hair,-0.194327352806299,0.232375627207281,-0.0799399586301818,-0.213760088086929,0.255613189928009,-0.0879339544932,NAN,
06.13.2022 05:53:19.703,19.67871,Redhead,Whitehair,17,Redhead expels agent from the room,-0.242667713558795,0.278433091405004,-0.135143563305965,-0.266934484914674,0.306276400545504,-0.148657919636561,NAN,
06.13.2022 05:53:20.758,20.7333,Redhead,Whitehair,28,Redhead ruffles agent's hair,-0.24781435936431,0.272864429493924,-0.146440691969767,-0.272595795300741,0.300150872443316,-0.161084761166744,NAN,
06.13.2022 05:53:21.785,21.7606,Redhead,-,40,Redhead gets out of the trash,-0.210423641396094,0.309221208019228,-0.139118657371279,-0.231466005535704,0.340143328821151,-0.153030523108407,NAN,
