06.24.2022 03:31:49.726,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
06.24.2022 03:31:50.473,5.129987,Whitehair,Whitehair,34,Whitehair greets agent in response,0.0100000001490116,-0.00100000002980232,0.00500000007450581,0.0110000001639128,-0.00110000003278256,0.00550000008195639,NAN,
06.24.2022 03:31:51.480,6.137339,Whitehair,-,42,Whitehair paces the floor,0.0109000001758337,0.00401000004515052,0.00495000007301569,0.0119900001934171,0.00441100004966557,0.00544500008031726,NAN,
06.24.2022 03:31:52.501,7.158279,Whitehair,Whitehair,24,Whitehair shows middle finger to agent,-0.0104270003192723,-0.00211030028880984,-0.00419850065033139,-0.0114697003511995,-0.00232133031769082,-0.00461835071536453,NAN,
06.24.2022 03:31:53.527,8.184665,Whitehair,-,39,Whitehair leaves the room,-0.0638013809905117,-0.0019836822664499,-0.0039465906013015,-0.0701815190895629,-0.00218205049309489,-0.00434124966143165,NAN,
06.24.2022 03:31:54.544,9.201094,Whitehair,Whitehair,24,Whitehair shows middle finger to agent,-0.0828873399615763,-0.00792417212391722,-0.0128281935938135,-0.091176073957734,-0.00871658933630894,-0.0141110129531949,NAN,
06.24.2022 03:31:58.201,12.85853,Whitehair,-,7,Whitehair walks to the -,-0.0828873399615763,-0.00792417212391722,-0.0128281935938135,-0.091176073957734,-0.00871658933630894,-0.0141110129531949,NAN,
06.24.2022 03:31:59.219,13.87629,Whitehair,-,36,Whitehair enters the room,-0.0828873399615763,-0.00792417212391722,-0.0128281935938135,-0.091176073957734,-0.00871658933630894,-0.0141110129531949,NAN,
06.24.2022 03:32:00.242,14.89968,Whitehair,Whitehair,19,Whitehair shows fist to agent,-0.101400720140757,0.00731355364529309,-0.0274433483667532,-0.111540792154832,0.0080449090098224,-0.0301876832034285,NAN,
06.24.2022 03:32:04.011,18.66889,Whitehair,Whitehair,17,Whitehair expels agent from the room,-0.155316679074739,0.0668747427933244,-0.0857967497835037,-0.170848346982213,0.0735622170726569,-0.0943764247618541,NAN,
06.24.2022 03:32:05.033,19.69007,Whitehair,Whitehair,29,Whitehair slaps agent into the face,-0.180657179709438,0.0858685009066409,-0.0832228471877209,-0.198722897680382,0.0944553509973051,-0.091545131906493,NAN,
06.24.2022 03:32:06.057,20.71452,Whitehair,Whitehair,28,Whitehair ruffles agent's hair,-0.187044036210421,0.0841511308629173,-0.0955583901893618,-0.205748439831463,0.0925662439492091,-0.105114229208298,NAN,
06.24.2022 03:32:07.072,21.7289,Whitehair,-,42,Whitehair paces the floor,-0.184173595790642,0.0883096196162545,-0.0946028062732289,-0.202590955369707,0.0971405815778799,-0.104063086900552,NAN,
06.24.2022 03:32:08.096,22.75258,Whitehair,Whitehair,31,Whitehair takes - from agent,-0.148648386505278,0.115660332114586,-0.12176472316435,-0.163513225155806,0.127226365326045,-0.133941195480785,NAN,
06.24.2022 03:32:09.113,23.76999,Whitehair,Whitehair,15,Whitehair begs agent for forgiveness,-0.0797294805763703,0.0787207107198627,-0.0544588370999931,-0.0877024286340074,0.0865927817918489,-0.0599047208099924,NAN,
06.24.2022 03:32:10.128,24.785,Whitehair,Whitehair,33,Whitehair ignores agent's greeting,-0.11654030190184,0.0795718823633562,-0.0922804841795798,-0.128194332092023,0.0875290705996919,-0.101508532597538,NAN,
06.24.2022 03:32:11.145,25.80143,Whitehair,Whitehair,20,Whitehair flees from agent,-0.160713286806748,0.125593288245188,-0.0376664599706008,-0.176784615487422,0.138152617069707,-0.0414331059676609,NAN,
06.24.2022 03:32:12.162,26.81928,Whitehair,Whitehair,29,Whitehair slaps agent into the face,-0.185891889203053,0.142825489924951,-0.0365364661265809,-0.204481078123358,0.157108038917446,-0.040190112739239,NAN,
06.24.2022 03:32:13.178,27.83452,Whitehair,Whitehair,32,Whitehair declines the - offered by agent,-0.218456214120177,0.137112470242822,-0.0350750074597402,-0.240301835532195,0.150823717267105,-0.0385825082057142,NAN,
06.24.2022 03:32:14.199,28.85555,Whitehair,Whitehair,22,Whitehair ignores agent,-0.226902528032198,0.132999095972087,-0.0340227571941353,-0.249592780835418,0.146299005569296,-0.0374250329135489,NAN,
06.24.2022 03:32:15.221,29.87789,Whitehair,Whitehair,27,Whitehair points finger at agent,-0.22663350277767,0.13266910502235,-0.0336825296171242,-0.249296853055437,0.145936015524585,-0.0370507825788366,NAN,
06.24.2022 03:32:16.245,30.902,Whitehair,Whitehair,34,Whitehair greets agent in response,-0.21436716756711,0.130342413922555,-0.0283457042414281,-0.235803884323821,0.14337665531481,-0.0311802746655709,NAN,
06.24.2022 03:32:17.270,31.92699,Whitehair,Whitehair,22,Whitehair ignores agent,-0.222936152880598,0.126432141349498,-0.0274953330803945,-0.245229768168658,0.139075355484448,-0.030244866388434,NAN,
06.24.2022 03:32:21.123,35.78016,Whitehair,-,7,Whitehair walks to the -,-0.222936152880598,0.126432141349498,-0.0274953330803945,-0.245229768168658,0.139075355484448,-0.030244866388434,NAN,
06.24.2022 03:32:24.944,39.60085,Whitehair,Whitehair,32,Whitehair declines the - offered by agent,-0.25401870722854,0.121374855620159,-0.0263955197407902,-0.279420577951394,0.133512341182175,-0.0290350717148693,NAN,
