05.06.2022 01:49:55.527,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
05.06.2022 01:49:56.416,6.147955,Whitehair,Whitehair,33,Whitehair ignores agent's greeting,-0.0400000005960464,0.00400000011920929,-0.0400000005960464,-0.0440000006556511,0.00440000013113022,-0.0440000006556511,NAN,
05.06.2022 01:49:57.863,7.58878,Whitehair,-,4,Whitehair rips the - off the hanger,-0.0466000005692244,0.01096000010252,-0.0396000005841255,-0.0512600006261468,0.012056000112772,-0.0435600006425381,NAN,
05.06.2022 01:49:58.891,8.616638,Whitehair,Whitehair,19,Whitehair shows fist to agent,-0.0662020009734332,0.0256312006824255,-0.0534120011154413,-0.0728222010707766,0.0281943207506681,-0.0587532012269855,NAN,
05.06.2022 01:49:59.914,9.640011,Whitehair,-,40,Whitehair gets out of the trash,-0.0378919009247616,0.0743496406483042,-0.0507414010596693,-0.0416810910172377,0.0817846047131347,-0.0558155411656362,NAN,
05.06.2022 01:50:00.932,10.65817,Whitehair,-,42,Whitehair paces the floor,-0.0365129818800653,0.078606144305248,-0.0502339870415115,-0.0401642800680718,0.0864667587357729,-0.0552573857456627,NAN,
05.06.2022 01:50:01.952,11.67762,Whitehair,Whitehair,28,Whitehair ruffles agent's hair,-0.0457827223805939,0.0770340213957166,-0.0632293072559081,-0.0503609946186533,0.0847374235352883,-0.0695522379814989,NAN,
05.06.2022 01:50:02.969,12.69442,Whitehair,Whitehair,16,Whitehair chases agent,-0.0639514137561047,0.101952660434367,-0.0807001352260074,-0.0703465551317152,0.112147926477804,-0.0887701487486081,NAN,
05.06.2022 01:50:07.204,16.92978,Whitehair,-,7,Whitehair walks to the -,-0.0639514137561047,0.101952660434367,-0.0807001352260074,-0.0703465551317152,0.112147926477804,-0.0887701487486081,NAN,
05.06.2022 01:50:08.225,17.95089,Whitehair,-,37,Whitehair crawls into the trash,-0.129474813677321,0.164815973133406,-0.0750511258563889,-0.142422295045053,0.181297570446747,-0.0825562384420278,NAN,
05.06.2022 01:50:09.254,18.97959,Whitehair,Whitehair,29,Whitehair slaps agent into the face,-0.155590570304748,0.180871494219765,-0.0727995919912293,-0.171149627335223,0.198958643641741,-0.0800795511903523,NAN,
