02.15.2022 04:48:42.707,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
02.15.2022 04:48:48.161,Time From start31.14985,Redhead,Whitehair,25,Redhead makes a long nose at <target>,-0.00500000007450581,-0.00200000005960465,-0.00200000005960465,-0.00550000008195639,-0.00220000006556511,-0.00220000006556511,NAN,
02.15.2022 04:48:49.189,Time From start32.17783,Redhead,Whitehair,18,Redhead fights <target>,-0.0547500000707805,0.0480999999433756,-0.00190000005662441,-0.0602250000778586,0.0529099999377132,-0.00209000006228685,NAN,
02.15.2022 04:48:50.200,Time From start33.18919,Redhead,Whitehair,16,Redhead chases <target>,-0.072560000333339,0.0741759998573661,-0.0218240003512502,-0.0798160003666729,0.0815935998431027,-0.0240064003863752,NAN,
02.15.2022 04:48:51.220,Time From start34.20853,Redhead,Whitehair,25,Redhead makes a long nose at <target>,-0.0768344003936991,0.0714342397881347,-0.0236057604040903,-0.084517840433069,0.0785776637669482,-0.0259663364444993,NAN,
02.15.2022 04:48:52.241,Time From start35.22895,Redhead,Whitehair,15,Redhead begs <target> for forgiveness,-0.0122243338027039,0.0371481840384412,0.0378105876606214,-0.0134467671829743,0.0408630024422854,0.0415916464266836,NAN,
02.15.2022 04:48:53.258,Time From start36.24668,Redhead,Whitehair,26,Redhead pats <target> on a shoulder,-0.011102090433053,0.0317767021180155,0.0354324817187764,-0.0122122994763583,0.034954372329817,0.038975729890654,NAN,
02.15.2022 04:48:54.279,Time From start37.26833,Redhead,Whitehair,19,Redhead shows fist to <target>,-0.0317690281836638,0.0458234016126407,0.0193695066289278,-0.0349459310020302,0.0504057417739048,0.0213064572918206,NAN,
02.15.2022 04:48:55.291,Time From start38.28018,Redhead,Whitehair,31,Redhead takes - from <target>,-0.000815956108189356,0.0744487007017286,-0.0112115797851232,-0.000897551719008292,0.0818935707719015,-0.0123327377636355,NAN,
02.15.2022 04:48:56.304,Time From start39.2928,Redhead,Whitehair,28,Redhead ruffles <target>'s hair,-0.010799637134794,0.0729597266655066,-0.0249873481562771,-0.0118796008482734,0.0802556993320573,-0.0274860829719048,NAN,
02.15.2022 04:48:58.348,Time From start41.33606,Redhead,Whitehair,15,Redhead begs <target> for forgiveness,0.073855926387671,0.0821530344357431,0.0376863005372261,0.0812415190264381,0.0903683378793175,0.0414549305909487,NAN,
02.15.2022 04:48:59.363,Time From start42.3521,Redhead,Whitehair,23,Redhead kicks <target> from the back,0.0416402473159049,0.0946884439007832,0.0215557108801373,0.0458042720474954,0.104157288290862,0.0237112819681511,NAN,
02.15.2022 04:49:00.388,Time From start43.37588,Redhead,Whitehair,15,Redhead begs <target> for forgiveness,0.0991418347618583,0.0590071358488885,0.0802623705601221,0.109056018238044,0.0649078494337774,0.0882886076161343,NAN,
02.15.2022 04:49:02.433,Time From start45.42202,Redhead,Whitehair,28,Redhead ruffles <target>'s hair,0.0959874080362655,0.0523487231030395,0.0638705519118311,0.105586148839892,0.0575835954133435,0.0702576071030142,NAN,
