05.06.2022 07:17:14.120,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
05.06.2022 07:17:15.325,6.840658,Whitehair,Whitehair,17,Whitehair expels agent from the room,-0.0600000023841858,0.0600000023841858,-0.0600000023841858,-0.0660000026226044,0.0660000026226044,-0.0660000026226044,NAN,
05.06.2022 07:17:16.344,7.859965,Whitehair,Whitehair,24,Whitehair shows middle finger to agent,-0.0792000027179718,0.0522000019133091,-0.0672000029563904,-0.087120002989769,0.05742000210464,-0.0739200032520294,NAN,
05.06.2022 07:17:17.366,8.881482,Whitehair,Whitehair,20,Whitehair flees from agent,-0.125240002582073,0.0995900018176436,-0.0138400028085709,-0.137764002840281,0.109549001999408,-0.015224003089428,NAN,
05.06.2022 07:17:18.423,9.938125,Whitehair,Whitehair,32,Whitehair declines the - offered by agent,-0.160230403000188,0.0956064016855776,-0.0132864026879787,-0.176253443300207,0.105167041854135,-0.0146150429567766,NAN,
05.06.2022 07:17:19.462,10.97769,Whitehair,-,41,Whitehair ruffles his hair,-0.163628099020816,0.0996503377289812,-0.0131535386591191,-0.179990908922897,0.109615371501879,-0.014468892525031,NAN,
05.06.2022 07:17:20.482,11.99747,Whitehair,Whitehair,34,Whitehair greets agent in response,-0.151991817857213,0.09765383430704,-0.0080220031960621,-0.167190999642935,0.107419217737744,-0.00882420351566831,NAN,
05.06.2022 07:17:21.505,13.02101,Whitehair,-,37,Whitehair crawls into the trash,-0.211352389596304,0.160818064829867,-0.00746046298190073,-0.232487628555934,0.176899871312853,-0.0082065092800908,NAN,
05.06.2022 07:17:22.519,14.03481,Whitehair,Whitehair,31,Whitehair takes - from agent,-0.17501181646437,0.185993523885354,-0.037236650275643,-0.192512998110807,0.204592876273889,-0.0409603153032073,NAN,
05.06.2022 07:17:23.541,15.05655,Whitehair,Whitehair,22,Whitehair ignores agent,-0.184761462357855,0.180413717947071,-0.0361195507229842,-0.203237608593641,0.198455089741779,-0.0397315057952826,NAN,
05.06.2022 07:17:24.579,16.09484,Whitehair,Whitehair,23,Whitehair kicks agent from the back,-0.20921861945896,0.190001306789636,-0.0500359647542833,-0.230140481404856,0.209001437468599,-0.0550395612297116,NAN,
05.06.2022 07:17:30.044,21.55929,Whitehair,-,4,Whitehair rips the - off the hanger,-0.214126433218293,0.195101293678526,-0.0495356050992845,-0.235539076540122,0.214611423046378,-0.054489165609213,NAN,
05.06.2022 07:17:31.086,22.60147,Whitehair,Whitehair,32,Whitehair declines the - offered by agent,-0.245561376357978,0.187297241815095,-0.0475541808657876,-0.270117513993776,0.206026965996605,-0.0523095989523664,NAN,
05.06.2022 07:17:32.107,23.62277,Whitehair,Whitehair,25,Whitehair makes a long nose at agent,-0.248105762632313,0.18342426930943,-0.0490786391096482,-0.272916338895544,0.201766696240373,-0.0539865030206131,NAN,
05.06.2022 07:17:33.146,24.66099,Whitehair,Whitehair,21,Whitehair greets agent,-0.235624704820007,0.182590026618806,-0.0435878526367326,-0.259187175302008,0.200849029280687,-0.0479466379004059,NAN,
05.06.2022 07:17:34.183,25.69876,Whitehair,Whitehair,33,Whitehair ignores agent's greeting,-0.26619971708281,0.179286425564431,-0.0818443391013294,-0.292819688791091,0.197215068120874,-0.0900287730114624,NAN,
05.06.2022 07:17:35.224,26.73933,Whitehair,Whitehair,21,Whitehair greets agent,-0.253537719723304,0.178493561311873,-0.0760258956236145,-0.278891491695634,0.196342917443061,-0.083628485185976,NAN,
05.06.2022 07:17:36.246,27.76193,Whitehair,Whitehair,23,Whitehair kicks agent from the back,-0.275931589021457,0.188138754855783,-0.0887451192603226,-0.303524747923603,0.206952630341361,-0.0976196311863549,NAN,
05.06.2022 07:17:37.284,28.79932,Whitehair,Whitehair,17,Whitehair expels agent from the room,-0.319375695406483,0.236850431500064,-0.143420414277304,-0.351313264947132,0.26053547465007,-0.157762455705035,NAN,
05.06.2022 07:17:38.328,29.8432,Whitehair,-,35,Whitehair brushed his hair,-0.306181938255816,0.229481927075264,-0.14198621011316,-0.336800132081398,0.25243011978279,-0.156184831124476,NAN,
05.06.2022 07:17:40.062,31.57738,Whitehair,Whitehair,31,Whitehair takes - from agent,-0.266996478551051,0.252597470181535,-0.167726624832597,-0.293696126406157,0.277857217199688,-0.184499287315857,NAN,
