05.06.2022 07:13:21.058,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
05.06.2022 07:13:22.247,6.74416,Redhead,Whitehair,16,Redhead chases agent,-0.0200000002980232,0.0279999999403954,-0.0200000002980232,-0.0220000003278256,0.0307999999344349,-0.0220000003278256,NAN,
05.06.2022 07:13:23.259,7.756271,Redhead,Whitehair,17,Redhead expels agent from the room,-0.0788000026166439,0.0863200022614002,-0.0788000026166439,-0.0866800028783083,0.0949520024875402,-0.0866800028783083,NAN,
05.06.2022 07:13:24.282,8.779801,Redhead,Whitehair,33,Redhead ignores agent's greeting,-0.115648003061056,0.0868672022387028,-0.115648003061056,-0.127212803367162,0.095553922462573,-0.127212803367162,NAN,
05.06.2022 07:13:25.308,9.805817,Redhead,Whitehair,25,Redhead makes a long nose at agent,-0.119491523087718,0.0839985301437669,-0.116491523072817,-0.13144067539649,0.0923983831581436,-0.128140675380099,NAN,
05.06.2022 07:13:26.334,10.83049,Redhead,Whitehair,21,Redhead greets agent,-0.108296607690024,0.0841585448596148,-0.110326607750225,-0.119126268459026,0.0925743993455763,-0.121359268525247,NAN,
05.06.2022 07:13:27.362,11.85919,Redhead,Whitehair,21,Redhead greets agent,-0.0972136414479748,0.0843169594282804,-0.104223341581777,-0.106935005592772,0.0927486553711084,-0.114645675739954,NAN,
05.06.2022 07:13:28.385,12.882,Redhead,Whitehair,23,Redhead kicks agent from the back,-0.124297233280741,0.0967874511409647,-0.116096641806126,-0.136726956608815,0.106466196255061,-0.127706305986739,NAN,
05.06.2022 07:13:29.436,13.93394,Redhead,Whitehair,34,Redhead greets agent in response,-0.1130542607804,0.0948195765853303,-0.109935675296259,-0.12435968685844,0.104301534243863,-0.120929242825885,NAN,
05.06.2022 07:13:30.456,14.95353,Redhead,Whitehair,25,Redhead makes a long nose at agent,-0.116923718230255,0.0918713807457432,-0.11083631858652,-0.128616090053281,0.101058518820317,-0.121919950445172,NAN,
05.06.2022 07:13:31.483,15.98044,Redhead,Whitehair,21,Redhead greets agent,-0.105754480881518,0.0919526669543981,-0.104727955309633,-0.11632992896967,0.101147933649838,-0.115200750840596,NAN,
05.06.2022 07:13:32.497,16.99318,Redhead,Whitehair,27,Redhead points finger at agent,-0.106696936116549,0.0920331403009545,-0.103680675740931,-0.117366629728204,0.10123645433105,-0.114048743315024,NAN,
05.06.2022 07:13:33.543,18.03988,Redhead,Whitehair,15,Redhead begs agent for forgiveness,-0.040295117310985,0.0565111504713802,-0.037459832565095,-0.0443246290420835,0.0621622655185182,-0.0412058158216045,NAN,
05.06.2022 07:13:34.577,19.0748,Redhead,Whitehair,27,Redhead points finger at agent,-0.0418921661914753,0.0569460389880479,-0.0370852342338621,-0.0460813828106229,0.0626406428868527,-0.0407937576572483,NAN,
05.06.2022 07:13:35.613,20.11002,Redhead,Whitehair,27,Redhead points finger at agent,-0.0434732445829228,0.0573765786194841,-0.0367143818859974,-0.0478205690412151,0.0631142364814326,-0.0403858200745971,NAN,
05.06.2022 07:13:36.657,21.15434,Redhead,Whitehair,21,Redhead greets agent,-0.0330385119816039,0.0578028128545418,-0.0313472379871607,-0.0363423631797643,0.063583094139996,-0.0344819617858768,NAN,
05.06.2022 07:13:37.689,22.18649,Redhead,Whitehair,28,Redhead ruffles agent's hair,-0.0423777418811372,0.0566467565802244,-0.044720293188273,-0.046615516069251,0.0623114322382469,-0.0491923225071003,NAN,
05.06.2022 07:13:38.723,23.22044,Redhead,-,36,Redhead enters the room,-0.0423777418811372,0.0566467565802244,-0.044720293188273,-0.046615516069251,0.0623114322382469,-0.0491923225071003,NAN,
05.06.2022 07:13:39.753,24.25036,Redhead,Whitehair,33,Redhead ignores agent's greeting,-0.0806826327766791,0.0583808864024606,-0.0829314820301331,-0.088750896054347,0.0642189750427067,-0.0912246302331464,NAN,
05.06.2022 07:13:40.784,25.28091,Redhead,Whitehair,28,Redhead ruffles agent's hair,-0.0890689802461118,0.0572132686570126,-0.0952728523350126,-0.097975878270723,0.0629345955227138,-0.104800137568514,NAN,
05.06.2022 07:13:41.811,26.30834,Redhead,Whitehair,24,Redhead shows middle finger to agent,-0.107396911209387,0.0494968702012731,-0.101414667366644,-0.118136602330326,0.0544465572214004,-0.111556134103308,NAN,
05.06.2022 07:13:42.828,27.3251,Redhead,Whitehair,34,Redhead greets agent in response,-0.0963229419322783,0.0480019014620825,-0.0954005206033597,-0.105955236125506,0.0528020916082907,-0.104940572663696,NAN,
05.06.2022 07:13:43.862,28.35943,Redhead,Whitehair,34,Redhead greets agent in response,-0.0853597123495906,0.0465218824105065,-0.0894465153086045,-0.0938956835845497,0.0511740706515571,-0.098391166839465,NAN,
05.06.2022 07:13:44.888,29.38535,Redhead,Whitehair,19,Redhead shows fist to agent,-0.103798921354183,0.0601262264787793,-0.101763120338764,-0.114178813489602,0.0661388491266573,-0.111939432372641,NAN,
05.06.2022 07:13:45.922,30.41928,Redhead,Whitehair,21,Redhead greets agent,-0.0927609319761626,0.0605249642348343,-0.0957454890457069,-0.102037025173779,0.0665774606583178,-0.105320037950278,NAN,
05.06.2022 07:13:46.953,31.45041,Redhead,Whitehair,32,Redhead declines the - offered by agent,-0.129050495237873,0.0581039656293653,-0.0919156694268099,-0.14195554476166,0.0639143621923018,-0.101107236369491,NAN,
05.06.2022 07:14:02.040,46.53704,Redhead,Whitehair,21,Redhead greets agent,-0.117759990117252,0.0585229259942158,-0.0859965126443395,-0.129535989128978,0.0643752185936374,-0.0945961639087734,NAN,
05.06.2022 07:14:03.070,47.56776,Redhead,Whitehair,20,Redhead flees from agent,-0.16187199061139,0.105596779694505,-0.0316966870121225,-0.178059189672529,0.116156457663956,-0.0348663557133348,NAN,
05.06.2022 07:14:04.104,48.6014,Redhead,Whitehair,33,Redhead ignores agent's greeting,-0.195397111486497,0.105372908562994,-0.0704288201087914,-0.214936822635147,0.115910199419293,-0.0774717021196705,NAN,
05.06.2022 07:14:05.126,49.62365,Redhead,Whitehair,19,Redhead shows fist to agent,-0.210535198385808,0.117211721776536,-0.0833159560176164,-0.231588718224389,0.128932893954189,-0.091647551619378,NAN,
05.06.2022 07:14:06.154,50.65095,Redhead,-,36,Redhead enters the room,-0.210535198385808,0.117211721776536,-0.0833159560176164,-0.231588718224389,0.128932893954189,-0.091647551619378,NAN,
05.06.2022 07:14:07.185,51.68252,Redhead,-,35,Redhead brushed his hair,-0.198429846221566,0.111039604466799,-0.0824827964450252,-0.218272830843723,0.122143564913479,-0.0907310760895277,NAN,
05.06.2022 07:14:08.217,52.71468,Redhead,Whitehair,18,Redhead fights agent,-0.238508353910488,0.155487624243459,-0.0783586566227739,-0.262359189301537,0.171036386667805,-0.0861945222850513,NAN,
05.06.2022 07:14:09.252,53.74903,Redhead,Whitehair,23,Redhead kicks agent from the back,-0.261353104200942,0.165822995926846,-0.0910078974267263,-0.287488414621036,0.18240529551953,-0.100108687169399,NAN,
05.06.2022 07:14:10.282,54.77853,Redhead,-,39,Redhead leaves the room,-0.299671918041027,0.155873615775882,-0.085547423364143,-0.32963910984513,0.17146097735347,-0.0941021657005573,NAN,
