05.06.2022 01:57:35.940,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
05.06.2022 01:57:37.093,6.684284,Whitehair,Whitehair,28,Whitehair ruffles agent's hair,-0.0100000001490116,0,-0.0139999999701977,-0.0110000001639128,0,-0.0153999999672174,NAN,
05.06.2022 01:57:38.106,7.696806,Whitehair,-,35,Whitehair brushed his hair,0.000100000002980232,-0.00500000007450581,-0.0138599999684095,0.000110000003278255,-0.00550000008195639,-0.0152459999652505,NAN,
05.06.2022 01:57:39.121,8.711647,Whitehair,-,36,Whitehair enters the room,0.000100000002980232,-0.00500000007450581,-0.0138599999684095,0.000110000003278255,-0.00550000008195639,-0.0152459999652505,NAN,
05.06.2022 01:57:40.142,9.733211,Whitehair,Whitehair,19,Whitehair shows fist to agent,-0.0209030004740655,0.0101500005297363,-0.0284442005488813,-0.0229933005214721,0.0111650005827099,-0.0312886206037694,NAN,
05.06.2022 01:57:41.167,10.75846,Whitehair,-,35,Whitehair brushed his hair,-0.0106939703171985,0.00504850044842064,-0.028159758539154,-0.0117633673489183,0.00555335049326271,-0.0309757343930694,NAN,
05.06.2022 01:57:42.185,11.7756,Whitehair,Whitehair,22,Whitehair ignores agent,-0.0253731517909808,0.00489704542894974,-0.0273149657494103,-0.0279104669700788,0.00538674997184472,-0.0300464623243513,NAN,
05.06.2022 01:57:43.208,12.79952,Whitehair,-,39,Whitehair leaves the room,-0.0778507633382833,0.00460322269153729,-0.0256760677393217,-0.0856358396721116,0.00506354496069102,-0.0282436745132539,NAN,
05.06.2022 01:57:44.222,13.81332,Whitehair,Whitehair,22,Whitehair ignores agent,-0.0905152409413759,0.0044651260053037,-0.0249057856765338,-0.0995667650355135,0.00491163860583407,-0.0273963642441872,NAN,
