02.15.2022 05:40:20.150,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
02.15.2022 05:40:20.193,Time From start27.18731,Redhead,-,39,Redhead leaves the room,-0.0540000007152557,0,0,-0.0594000007867813,0,0,NAN,
02.15.2022 05:40:26.713,Time From start33.70731,Redhead,Whitehair,26,Redhead pats <target> on a shoulder,-0.0524600006702542,-0.00500000007450581,-0.00200000005960465,-0.0577060007372796,-0.00550000008195639,-0.00220000006556511,NAN,
02.15.2022 05:40:27.734,Time From start34.72882,Redhead,Whitehair,28,Redhead ruffles <target>'s hair,-0.0614108007902264,-0.00490000007152557,-0.0159600000280142,-0.0675518808692491,-0.00539000007867813,-0.0175560000308156,NAN,
02.15.2022 05:40:28.750,Time From start35.74414,Redhead,Whitehair,32,Redhead declines the - offered by <target>,-0.0989543693180601,-0.00470400006574392,-0.0153216000173807,-0.108849806249866,-0.00517440007231832,-0.0168537600191188,NAN,
02.15.2022 05:40:33.813,Time From start40.80662,Redhead,-,4,Redhead rips the - off the hanger,-0.104964825595233,0.0023430399207133,-0.0151683840149238,-0.115461308154756,0.00257734391278463,-0.0166852224164162,NAN,
02.15.2022 05:40:37.453,Time From start44.44687,Redhead,Whitehair,24,Redhead shows middle finger to <target>,-0.122815881179085,-0.00372725160752677,-0.0237133331916497,-0.135097469296994,-0.00409997676827944,-0.0260846665108147,NAN,
02.15.2022 05:40:38.470,Time From start45.46363,Redhead,Whitehair,25,Redhead makes a long nose at <target>,-0.126587722423499,-0.00568997915050074,-0.0254761999158043,-0.139246494665849,-0.00625897706555082,-0.0280238199073847,NAN,
02.15.2022 05:40:39.492,Time From start46.48619,Redhead,Whitehair,17,Redhead expels <target> from the room,-0.178992461160466,0.0546514219962811,-0.0839476302443019,-0.196891707276513,0.0601165641959092,-0.092342393268732,NAN,
02.15.2022 05:40:41.529,Time From start48.52316,Redhead,Whitehair,16,Redhead chases <target>,-0.19491443532225,0.0847407114341392,-0.0997838280206626,-0.214405878854475,0.0932147825775532,-0.109762210822729,NAN,
02.15.2022 05:40:44.581,Time From start51.57458,Redhead,Whitehair,22,Redhead ignores <target>,-0.192476332445177,0.0765265050116366,-0.0958224099160573,-0.211723965689695,0.0841791555128003,-0.105404650907663,NAN,
02.15.2022 05:40:45.600,Time From start52.59398,Redhead,Whitehair,20,Redhead flees from <target>,-0.232852515822918,0.122700179761055,-0.0410312894202544,-0.25613776740521,0.13497019773716,-0.0451344183622799,NAN,
02.15.2022 05:40:48.535,Time From start55.52855,Redhead,-,4,Redhead rips the - off the hanger,-0.23752399061509,0.128473177930259,-0.0406209765199378,-0.261276389676599,0.141320495723285,-0.0446830741719315,NAN,
