02.15.2022 05:48:58.330,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
02.15.2022 05:49:03.658,Time From start32.96046,Redhead,Whitehair,26,Redhead pats <target> on a shoulder,0.00100000002980232,-0.00500000007450581,-0.00200000005960465,0.00110000003278256,-0.00550000008195639,-0.00220000006556511,NAN,
02.15.2022 05:49:05.688,Time From start34.99124,Redhead,Whitehair,16,Redhead chases <target>,-0.0863071990846932,0.0907359986847937,-0.0217856003524184,-0.0949379189931625,0.0998095985532731,-0.0239641603876603,NAN,
02.15.2022 05:49:06.707,Time From start36.00956,Redhead,Whitehair,20,Redhead flees from <target>,-0.131991839130459,0.136199198750554,0.0293036796652025,-0.145191023043504,0.149819118625609,0.0322340476317228,NAN,
02.15.2022 05:49:08.750,Time From start38.05226,Redhead,Whitehair,27,Redhead points finger at <target>,-0.192824885293897,0.195698601270699,0.0269798978982744,-0.212107373823286,0.215268461397768,0.0296778876881018,NAN,
02.15.2022 05:49:09.766,Time From start39.06858,Redhead,Whitehair,19,Redhead shows fist to <target>,-0.208040138982052,0.204827643595333,0.0111705003331172,-0.228844152880257,0.225310407954866,0.0122875503664289,NAN,
02.15.2022 05:49:10.786,Time From start40.08924,Redhead,Whitehair,22,Redhead ignores <target>,-0.216798935160633,0.1986828140433,0.0108353853098074,-0.238478828676697,0.21855109544763,0.0119189238407881,NAN,
02.15.2022 05:49:15.843,Time From start45.14516,Redhead,-,6,Redhead takes the -,-0.257790999249362,0.186761844727005,0.0101852621653854,-0.283570099174298,0.205438029199705,0.0112037883819239,NAN,
02.15.2022 05:49:19.478,Time From start48.78068,Redhead,Whitehair,23,Redhead kicks <target> from the back,-0.280057270156663,0.196158989758604,-0.00512029630776442,-0.30806299717233,0.215774888734464,-0.00563232593854086,NAN,
02.15.2022 05:49:21.515,Time From start50.81739,Redhead,Whitehair,34,Redhead greets <target> in response,-0.22864386239741,0.158737529814121,0.000184361397778205,-0.251508248637151,0.174611282795533,0.000202797537556026,NAN,
02.15.2022 05:49:22.535,Time From start51.83682,Redhead,Whitehair,17,Redhead expels <target> from the room,-0.274925232492622,0.209213280031,-0.0598267026707138,-0.302417755741884,0.2301346080341,-0.0658093729377852,NAN,
02.15.2022 05:49:23.559,Time From start52.86131,Redhead,Whitehair,29,Redhead slaps <target> into the face,-0.2966774763822,0.223936881857505,-0.0580319015192734,-0.32634522402042,0.246330570043256,-0.0638350916712008,NAN,
02.15.2022 05:49:24.575,Time From start53.87782,Redhead,Whitehair,22,Redhead ignores <target>,-0.302777152333113,0.217218775134827,-0.0562909444045158,-0.333054867566425,0.238940652648309,-0.0619200388449674,NAN,
02.15.2022 05:49:25.598,Time From start54.90129,Redhead,Whitehair,21,Redhead greets <target>,-0.289749380615653,0.216046587380913,-0.0507280348775768,-0.318724318677218,0.237651246119004,-0.0558008383653345,NAN,
02.15.2022 05:49:26.621,Time From start55.92426,Redhead,Whitehair,29,Redhead slaps <target> into the face,-0.311056900043868,0.230565189978775,-0.049206193770777,-0.342162590048255,0.253621708976652,-0.0541268131478547,NAN,
