06.24.2022 03:35:09.462,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
06.24.2022 03:35:09.515,4.724956,Redhead,-,37,Redhead crawls into the trash,-0.0699999988079071,0.0699999988079071,0,-0.0769999986886978,0.0769999986886978,0,NAN,
06.24.2022 03:35:10.840,6.050299,Redhead,-,35,Redhead brushed his hair,-0.0592999986603856,0.0642999987348914,0,-0.0652299985264242,0.0707299986083806,0,NAN,
06.24.2022 03:35:11.860,7.070385,Redhead,-,40,Redhead gets out of the trash,-0.0313349987273663,0.111084998798147,0,-0.034468498600103,0.122193498677962,0,NAN,
06.24.2022 03:35:12.882,8.092031,Redhead,Whitehair,19,Redhead shows fist to agent,-0.0513949492050283,0.122752449297825,-0.0150000005960464,-0.0565344441255311,0.135027694227608,-0.0165000006556511,NAN,
06.24.2022 03:35:13.898,9.108841,Redhead,Whitehair,25,Redhead makes a long nose at agent,-0.0558809997798253,0.119524924726951,-0.0168500006474555,-0.0614690997578079,0.131477417199646,-0.018535000712201,NAN,
06.24.2022 03:35:14.920,10.13082,Redhead,Whitehair,25,Redhead makes a long nose at agent,-0.060322189848206,0.116329675402266,-0.0186815006980747,-0.0663544088330266,0.127962642942493,-0.0205496507678822,NAN,
06.24.2022 03:35:15.939,11.14904,Redhead,Whitehair,22,Redhead ignores agent,-0.0735125246768966,0.112839785001522,-0.0181210556548624,-0.0808637771445863,0.124123763501675,-0.0199331612203486,NAN,
06.24.2022 03:35:16.963,12.17312,Redhead,Whitehair,25,Redhead makes a long nose at agent,-0.0777773994936792,0.109711387075088,-0.0199398451552181,-0.0855551394430471,0.120682525782597,-0.02193382967074,NAN,
06.24.2022 03:35:17.985,13.19547,Redhead,Whitehair,17,Redhead expels agent from the room,-0.133110757722809,0.163128705973196,-0.0787434567825506,-0.146421833495089,0.179441576570516,-0.0866178024608056,NAN,
06.24.2022 03:35:19.004,14.21484,Redhead,Whitehair,34,Redhead greets agent in response,-0.121779649976734,0.160497418859354,-0.0729560221284856,-0.133957614974407,0.176547160745289,-0.0802516243413341,NAN,
06.24.2022 03:35:20.024,15.23419,Redhead,-,37,Redhead crawls into the trash,-0.183255073431442,0.219262598538434,-0.0678491006664619,-0.201580580774586,0.241188858392277,-0.0746340107331081,NAN,
06.24.2022 03:35:21.411,16.62244,Redhead,-,4,Redhead rips the - off the hanger,-0.188422522654919,0.224069972505476,-0.067170609649687,-0.207264774920411,0.246476969756023,-0.0738876706146557,NAN,
06.24.2022 03:35:22.435,17.64628,Redhead,Whitehair,22,Redhead ignores agent,-0.197769847346701,0.217347873063199,-0.0651554912801228,-0.217546832081371,0.239082660369519,-0.0716710404081351,NAN,
06.24.2022 03:35:23.918,19.12928,Redhead,Whitehair,18,Redhead fights agent,-0.237881354979366,0.256480479410039,-0.0618977167161166,-0.261669490477303,0.282128527351043,-0.0680874883877283,NAN,
06.24.2022 03:35:24.936,20.14723,Redhead,Whitehair,25,Redhead makes a long nose at agent,-0.240502541468631,0.251915674518116,-0.0632787395993366,-0.264552795615494,0.277107241969927,-0.0696066135592703,NAN,
06.24.2022 03:35:25.959,21.16963,Redhead,Whitehair,19,Redhead shows fist to agent,-0.254287465414708,0.259358204578312,-0.0763803779319688,-0.279716211956179,0.285294025036143,-0.0840184157251657,NAN,
06.24.2022 03:35:26.975,22.18587,Redhead,-,42,Redhead paces the floor,-0.250744590692867,0.261764622568387,-0.0756165741412676,-0.275819049762153,0.287941084825226,-0.0831782315553944,NAN,
06.24.2022 03:35:27.997,23.20816,Redhead,Whitehair,20,Redhead flees from agent,-0.288207361158223,0.298676391439968,-0.0218357454342042,-0.317028097274046,0.328544030583965,-0.0240193199776246,NAN,
06.24.2022 03:35:29.013,24.22456,Redhead,-,42,Redhead paces the floor,-0.284325287473893,0.300689627555568,-0.0216173879766084,-0.312757816221282,0.330758590311124,-0.0237791267742692,NAN,
06.24.2022 03:35:30.054,25.26561,Redhead,Whitehair,16,Redhead chases agent,-0.292952276103489,0.316662042214515,-0.0407526927426823,-0.322247503713838,0.348328246435967,-0.0448279620169506,NAN,
06.24.2022 03:35:31.950,27.16141,Redhead,window,38,Redhead jumps out of the window falls and dies,-0.36365704849314,0.384995837993064,-0.0366774234684141,-0.400022753342454,0.42349542179237,-0.0403451658152555,NAN,
06.24.2022 03:35:32.980,28.19088,Redhead,-,35,Redhead brushed his hair,-0.350020477805008,0.376145879481259,-0.0363106492282646,-0.385022525585509,0.413760467429384,-0.039941714151091,NAN,
06.24.2022 03:35:33.995,29.20614,Redhead,Whitehair,19,Redhead shows fist to agent,-0.360519863530438,0.379861503244466,-0.0502213303041774,-0.396571849883482,0.417847653568913,-0.0552434633345952,NAN,
06.24.2022 03:35:35.017,30.2277,Redhead,Whitehair,32,Redhead declines the - offered by agent,-0.38609906937038,0.364667042888273,-0.0482124770620761,-0.424708976307418,0.4011337471771,-0.0530337247682837,NAN,
06.24.2022 03:35:36.033,31.24366,Redhead,-,39,Redhead leaves the room,-0.416933125002881,0.342787019445542,-0.045319728323404,-0.45862643750317,0.377065721390097,-0.0498517011557444,NAN,
06.24.2022 03:35:38.872,34.08295,Redhead,-,36,Redhead enters the room,-0.416933125002881,0.342787019445542,-0.045319728323404,-0.45862643750317,0.377065721390097,-0.0498517011557444,NAN,
06.24.2022 03:35:39.892,35.10307,Redhead,Whitehair,33,Redhead ignores agent's greeting,-0.440255800350301,0.333075538582613,-0.0835069397595016,-0.484281380385331,0.366383092440874,-0.0918576337354518,NAN,
06.24.2022 03:35:40.917,36.12763,Redhead,Whitehair,34,Redhead greets agent in response,-0.425853242132183,0.328744783117352,-0.0776718702749573,-0.468438566345402,0.361619261429088,-0.085439057302453,NAN,
06.24.2022 03:35:41.938,37.14913,Redhead,window,38,Redhead jumps out of the window falls and dies,-0.483267917918965,0.395870304805617,-0.0699046832474616,-0.531594709710862,0.435457335286179,-0.0768951515722077,NAN,
06.24.2022 03:35:42.952,38.1628,Redhead,Whitehair,15,Redhead begs agent for forgiveness,-0.394271839307441,0.342118084381359,-0.00571039970176233,-0.433699023238185,0.376329892819495,-0.00628143967193857,NAN,
06.24.2022 03:35:43.966,39.17613,Redhead,Whitehair,23,Redhead kicks agent from the back,-0.412443684850302,0.346854542038128,-0.0205390882999486,-0.453688053335332,0.381539996241941,-0.0225929971299434,NAN,
06.24.2022 03:35:44.990,40.20053,Redhead,-,7,Redhead walks to the -,-0.412443684850302,0.346854542038128,-0.0205390882999486,-0.453688053335332,0.381539996241941,-0.0225929971299434,NAN,
06.24.2022 03:35:46.013,41.22387,Redhead,Whitehair,26,Redhead pats agent on a shoulder,-0.407319247910538,0.338385996491556,-0.0223336974734932,-0.448051172701591,0.372224596140711,-0.0245670672208425,NAN,
06.24.2022 03:35:47.037,42.24734,Redhead,Whitehair,26,Redhead pats agent on a shoulder,-0.402246055340935,0.330002136401711,-0.0241103605550349,-0.442470660875028,0.363002350041882,-0.0265213966105384,NAN,
06.24.2022 03:35:48.056,43.26622,Redhead,-,36,Redhead enters the room,-0.402246055340935,0.330002136401711,-0.0241103605550349,-0.442470660875028,0.363002350041882,-0.0265213966105384,NAN,
06.24.2022 03:35:49.071,44.28172,Redhead,Whitehair,18,Redhead fights agent,-0.432133752573888,0.363502029581625,-0.0229048425272832,-0.475347127831277,0.399852232539788,-0.0251953267800115,NAN,
06.24.2022 03:35:50.092,45.30276,Redhead,Whitehair,32,Redhead declines the - offered by agent,-0.454848402809407,0.348961948181696,-0.0219886488125395,-0.500333243090348,0.383858142999866,-0.0241875136937934,NAN,
06.24.2022 03:35:51.116,46.32658,Redhead,Whitehair,25,Redhead makes a long nose at agent,-0.455299918788041,0.343472328588275,-0.0237687623807422,-0.500829910666845,0.377819561447103,-0.0261456386188164,NAN,
06.24.2022 03:35:53.304,48.51469,Redhead,-,4,Redhead rips the - off the hanger,-0.457746919517414,0.34703760523631,-0.0235310747533929,-0.503521611469156,0.381741365759941,-0.0258841822287322,NAN,
06.24.2022 03:35:54.323,49.53323,Redhead,-,7,Redhead walks to the -,-0.457746919517414,0.34703760523631,-0.0235310747533929,-0.503521611469156,0.381741365759941,-0.0258841822287322,NAN,
06.24.2022 03:35:55.339,50.54951,Redhead,-,42,Redhead paces the floor,-0.452169450224228,0.34856722920674,-0.0232957640023526,-0.497386395246651,0.383423952127414,-0.0256253404025879,NAN,
06.24.2022 03:35:56.353,51.56385,Redhead,Whitehair,21,Redhead greets agent,-0.437647755505596,0.346081556892534,-0.0180628062843519,-0.481412531056156,0.380689712581788,-0.0198690869127871,NAN,
06.24.2022 03:35:57.375,52.58516,Redhead,Whitehair,17,Redhead expels agent from the room,-0.471388891516012,0.385316665038045,-0.0769790402484115,-0.518527780667614,0.42384833154185,-0.0846769442732527,NAN,
06.24.2022 03:35:58.399,53.60995,Redhead,Whitehair,24,Redhead shows middle finger to agent,-0.47824722468543,0.367757164299745,-0.0836696696644487,-0.526071947153973,0.40453288072972,-0.0920366366308936,NAN,
06.24.2022 03:36:01.447,56.65756,Redhead,Whitehair,18,Redhead fights agent,-0.504334863451158,0.399369306084758,-0.0794861861812263,-0.554768349796274,0.439306236693234,-0.087434804799349,NAN,
06.24.2022 03:36:03.205,58.41563,Redhead,-,41,Redhead ruffles his hair,-0.504291514816001,0.400375613038905,-0.0786913243075697,-0.554720666297601,0.440413174342796,-0.0865604567383267,NAN,
06.24.2022 03:36:04.229,59.43964,Redhead,-,41,Redhead ruffles his hair,-0.504248599667201,0.401371856923362,-0.0779044110527681,-0.554673459633921,0.441509042615698,-0.0856948521580449,NAN,
06.24.2022 03:36:05.254,60.46432,Redhead,-,36,Redhead enters the room,-0.504248599667201,0.401371856923362,-0.0779044110527681,-0.554673459633921,0.441509042615698,-0.0856948521580449,NAN,
