05.04.2022 05:37:39.831,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
05.04.2022 05:37:41.004,5.959651,Redhead,Whitehair,26,Redhead pats agent on a shoulder,0.00100000002980232,-0.00500000007450581,-0.00200000005960465,0.00110000003278256,-0.00550000008195639,-0.00220000006556511,NAN,
05.04.2022 05:37:42.199,7.154301,Redhead,Whitehair,23,Redhead kicks agent from the back,-0.0290300011643767,0.0101500005297363,-0.0169400006514788,-0.0319330012808144,0.0111650005827099,-0.0186340007166266,NAN,
05.04.2022 05:37:43.888,8.842972,Redhead,Whitehair,34,Redhead greets agent in response,-0.0187397009993956,0.00904850049312413,-0.0117706005679339,-0.0206136710993351,0.00995335054243654,-0.0129476606247273,NAN,
05.04.2022 05:37:44.923,9.877602,Redhead,-,40,Redhead gets out of the trash,0.00719728405057423,0.0585960754684679,-0.0111820705395372,0.00791701245563166,0.0644556830153147,-0.0123002775934909,NAN,
05.04.2022 05:37:46.212,11.16682,Redhead,-,6,Redhead takes the -,0.00719728405057423,0.0585960754684679,-0.0111820705395372,0.00791701245563166,0.0644556830153147,-0.0123002775934909,NAN,
05.04.2022 05:37:47.242,12.19654,Redhead,Whitehair,17,Redhead expels agent from the room,-0.0532345553938057,0.115080313184842,-0.0705111486646906,-0.0585580109331863,0.126588344503326,-0.0775622635311597,NAN,
05.04.2022 05:37:48.271,13.22569,Redhead,Whitehair,19,Redhead shows fist to agent,-0.0726375191453681,0.126627904248156,-0.0833958147167405,-0.0799012710599049,0.139290694672972,-0.0917353961884146,NAN,
05.04.2022 05:37:49.314,14.26928,Redhead,Whitehair,24,Redhead shows middle finger to agent,-0.0914583939612535,0.116829066641934,-0.0898939408910785,-0.100604233357379,0.128511973306127,-0.0988833349801864,NAN,
05.04.2022 05:37:50.325,15.27943,Redhead,Whitehair,28,Redhead ruffles agent's hair,-0.0996292262037834,0.114492485274278,-0.102096062016664,-0.109592148824162,0.125941733801705,-0.112305668218331,NAN,
05.04.2022 05:37:55.526,20.48139,Redhead,Whitehair,30,Redhead pushes agent into the trash,-0.162655179296193,0.16947800869975,-0.164949336605113,-0.178920697225812,0.186425809569725,-0.181444270265624,NAN,
05.04.2022 05:37:56.557,21.51158,Redhead,-,35,Redhead brushed his hair,-0.151028627329982,0.162783228512993,-0.163299843214482,-0.16613149006298,0.179061551364292,-0.17962982753593,NAN,
05.04.2022 05:37:57.592,22.54685,Redhead,-,42,Redhead paces the floor,-0.148518341004375,0.166155396278112,-0.161666844758004,-0.163370175104812,0.182770935905923,-0.177833529233804,NAN,
05.04.2022 05:37:58.619,23.57431,Redhead,-,41,Redhead ruffles his hair,-0.152033157646706,0.169493842365078,-0.160050176286334,-0.167236473411376,0.186443226601585,-0.176055193914967,NAN,
05.04.2022 05:37:59.640,24.59475,Redhead,-,39,Redhead leaves the room,-0.196911168540684,0.159324211419068,-0.150447165327564,-0.216602285394752,0.175256632560975,-0.165491881860321,NAN,
05.04.2022 05:38:00.676,25.631,Redhead,-,3,Redhead leaves - -,-0.196911168540684,0.159324211419068,-0.150447165327564,-0.216602285394752,0.175256632560975,-0.165491881860321,NAN,
