02.15.2022 08:21:16.189,Time From start,Action author,Action target,Action number,Message,First clown Appraisals Valence,First clown Appraisals Arousal,First clown Appraisals Dominance,First clown Feelings Valence,First clown Feelings Arousal,First clown Feelings Dominance,
02.15.2022 08:21:16.235,37.78199,Redhead,-,42,Redhead paces the floor,0.00100000002980232,0.00500000007450581,0,0.00110000003278256,0.00550000008195639,0,NAN,
02.15.2022 08:21:24.709,46.25547,Redhead,Whitehair,32,Redhead declines the - offered by <target>,-0.0909376012264609,0.00451200005298853,0,-0.100031361349107,0.00496320005828738,0,NAN,
02.15.2022 08:21:25.726,47.27289,Redhead,Whitehair,26,Redhead pats <target> on a shoulder,-0.0890282251708432,-0.000533120022719502,-0.00200000005960465,-0.0979310476879275,-0.000586432024991453,-0.00220000006556511,NAN,
02.15.2022 08:21:26.741,48.28836,Redhead,Whitehair,19,Redhead shows fist to <target>,-0.107357378786425,0.0144828741746441,-0.0169400006514788,-0.118093116665068,0.0159311615921085,-0.0186340007166266,NAN,
02.15.2022 08:21:29.714,51.26112,Redhead,-,6,Redhead takes the -,-0.107357378786425,0.0144828741746441,-0.0169400006514788,-0.118093116665068,0.0159311615921085,-0.0186340007166266,NAN,
02.15.2022 08:21:32.533,54.07933,Redhead,Whitehair,28,Redhead ruffles <target>'s hair,-0.115210231327713,0.0141932166868349,-0.0306012006035984,-0.126731254460485,0.0156125383555184,-0.0336613206639582,NAN,
02.15.2022 08:21:33.550,55.09599,Redhead,Whitehair,19,Redhead shows fist to <target>,-0.132753924727378,0.0287674207653567,-0.0446831651450574,-0.146029317200116,0.0316441628418924,-0.0491514816595631,NAN,
02.15.2022 08:21:34.574,56.12,Redhead,Whitehair,32,Redhead declines the - offered by <target>,-0.167443768255202,0.0276167239175957,-0.0428958385126218,-0.184188145080722,0.0303783963093553,-0.047185422363884,NAN,
02.15.2022 08:21:36.616,58.1634,Redhead,chair,50,Redhead breaks the chair with the hammer,-0.211397142475928,0.0559597216087895,-0.0403220880995929,-0.232536856723521,0.0615556937696684,-0.0443542969095522,NAN,
02.15.2022 08:21:37.640,59.18679,Redhead,Whitehair,27,Redhead points finger at <target>,-0.211283171079273,0.0564001244141652,-0.0399188672125885,-0.2324114881872,0.0620401368555818,-0.0439107539338473,NAN,
